Ticker,Cluster,Sector,Average_Return,Volatility
IT,-1,IT Consulting & Other Services,0.0012927732797353524,0.016159166094968404
ITW,-1,Industrial Machinery & Supplies & Components,0.0008670692974791693,0.012890134471031833
IVZ,-1,Asset Management & Custody Banks,0.00031528912227571696,0.020167996958007875
J,-1,Construction & Engineering,0.000393493401695273,0.014405200395072528
JBHT,-1,Cargo Ground Transportation,0.0007559833483878523,0.01632514492678834
JBL,-1,Electronic Manufacturing Services,0.0028426526883455062,0.02305031965778434
JCI,-1,Building Products,-0.00022960512552483257,0.016369790469882017
JKHY,-1,Transaction & Payment Processing Services,-9.808768460382426e-05,0.017053427601403905
JNJ,-1,Pharmaceuticals,-0.00034097663253907087,0.010426643945216791
JNPR,-1,Communications Equipment,-0.00016668833356836598,0.01470118651571585
JPM,-1,Diversified Banks,0.0011283025782522966,0.013088159478924182
K,-1,Packaged Foods & Meats,-0.0005079508103342112,0.010910955201676134
KDP,-1,Soft Drinks & Non-alcoholic Beverages,-9.652170445792084e-05,0.011374080773305071
KEY,-1,Regional Banks,0.0001312261205299186,0.03574674668943099
KEYS,-1,Electronic Equipment & Instruments,-0.00011760867944497637,0.018190429075123447
KHC,-1,Packaged Foods & Meats,-0.00015431563799196061,0.010971376296868762
KIM,-1,Retail REITs,0.00038150949891213815,0.017803346951290516
KKR,-1,Asset Management & Custody Banks,0.002550190854449681,0.019983277383194522
KLAC,-1,Semiconductor Materials & Equipment,0.0020243369361508685,0.021589044291613964
KMB,-1,Household Products,-0.0002893785362691049,0.009539840743282643
KMI,-1,Oil & Gas Storage & Transportation,0.0002371383511708574,0.010946706663615637
KMX,-1,Automotive Retail,0.0013007010904451334,0.026706020139528126
KO,-1,Soft Drinks & Non-alcoholic Beverages,-0.00010435277971878072,0.00847441589070245
KR,-1,Food Retail,0.0002802296828001963,0.012255395273765912
KVUE,-1,Personal Care Products,-0.0007268360645416714,0.013527354319001454
L,-1,Multi-line Insurance,0.0007727025832002678,0.011443187769743776
LDOS,-1,Diversified Support Services,0.0003316390791336756,0.016319678309390018
LEN,-1,Homebuilding,0.0021115946260867316,0.017137761969653196
LH,-1,Health Care Services,0.0005513422489171485,0.011869847592991138
LHX,-1,Aerospace & Defense,0.00027580297035901863,0.014707448123969017
LII,-1,Building Products,0.002703016754691271,0.018361815415641723
LIN,-1,Industrial Gases,0.0011558132064872274,0.012444046880605688
LKQ,-1,Distributors,-0.00030547101772744405,0.013230010132908303
LLY,-1,Pharmaceuticals,0.0020822742406022303,0.018200431565756663
LMT,-1,Aerospace & Defense,-3.837466186805377e-05,0.011382399784042046
LNT,-1,Electric Utilities,-8.805606698757849e-05,0.012723446602761517
LOW,-1,Home Improvement Retail,0.0006415814653680382,0.014861471060146977
LRCX,-1,Semiconductor Materials & Equipment,0.0028376389602485876,0.02252656352141617
LULU,-1,"Apparel, Accessories & Luxury Goods",0.0020471799221738808,0.020539709455706465
LUV,-1,Passenger Airlines,-0.0001881557486415624,0.019346811794641164
LVS,-1,Casinos & Gaming,0.00019050046426499388,0.01845058720404554
LW,-1,Packaged Foods & Meats,0.0010326969687890254,0.016010888540450633
LYB,-1,Specialty Chemicals,0.0008091219111029908,0.01412955054802582
LYV,-1,Movies & Entertainment,0.0014286380163405796,0.019890022185492105
MA,-1,Transaction & Payment Processing Services,0.0009142749410116723,0.01083897422392144
MAA,-1,Multi-Family Residential REITs,-0.00032566580330197555,0.014515892119945629
MAR,-1,"Hotels, Resorts & Cruise Lines",0.0018564356969292567,0.015191280544774545
MAS,-1,Building Products,0.0016209966082896844,0.017342374110298642
MCD,-1,Restaurants,0.0005900106162312069,0.008798215901188903
MCHP,-1,Semiconductors,0.0013635182441491655,0.020803053835146156
MCK,-1,Health Care Distributors,0.0009548208541150475,0.012513823728448071
MCO,-1,Financial Exchanges & Data,0.0015151890124151775,0.013325331148939294
MDLZ,-1,Packaged Foods & Meats,0.000511488553035528,0.011124093870212442
MDT,-1,Health Care Equipment,0.0004302595497477335,0.01349505615414665
MET,-1,Life & Health Insurance,-6.58582325653595e-05,0.01722530188688097
META,-1,Interactive Media & Services,0.004493167085571167,0.025089851137942466
MGM,-1,Casinos & Gaming,0.001399584540138981,0.020861085804853834
MHK,-1,Home Furnishings,0.00012790978459880416,0.02275959797390629
MKC,-1,Packaged Foods & Meats,-0.0005956298601458089,0.015300238783992663
MKTX,-1,Financial Exchanges & Data,0.0004212919049313562,0.02305579644115307
MLM,-1,Construction Materials,0.0017205790419756116,0.01624512024066521
MMC,-1,Insurance Brokers,0.000645041422467239,0.010563618939955539
MMM,-1,Industrial Conglomerates,-7.442530390977753e-05,0.017163033046911785
MNST,-1,Soft Drinks & Non-alcoholic Beverages,0.0006033855744261758,0.013227830028433609
MO,-1,Tobacco,-7.566814159899954e-05,0.01081453849797974
MOH,-1,Managed Health Care,0.0006427054265944554,0.016855643736784533
MOS,-1,Fertilizers & Agricultural Chemicals,-0.0003310417641670097,0.023401188065009793
MPC,-1,Oil & Gas Refining & Marketing,0.0014405083480176456,0.01891158773323581
MPWR,-1,Semiconductors,0.002934730656672125,0.0303926363368523
MRK,-1,Pharmaceuticals,0.00010381607910013495,0.011879682107574126
MRNA,-1,Biotechnology,-0.0019532278725190124,0.028504523779847277
MS,-1,Investment Banking & Brokerage,0.0006233475873683556,0.01632797140495446
MSCI,-1,Financial Exchanges & Data,0.0010289321490737184,0.018105525646049888
MSFT,-1,Systems Software,0.001971661424880481,0.015824333336187053
MSI,-1,Communications Equipment,0.0009087886359398998,0.01198155292402435
MTB,-1,Regional Banks,0.00016452142210960678,0.021509084606619756
MTCH,-1,Interactive Media & Services,-0.00011273125685431493,0.026748283085421848
MTD,-1,Life Sciences Tools & Services,-0.0006018282474238025,0.01718195724145107
MU,-1,Semiconductors,0.002403767540435894,0.022840110392787487
NCLH,-1,"Hotels, Resorts & Cruise Lines",0.002586854434592542,0.03096287136530648
NDAQ,-1,Financial Exchanges & Data,-5.4720671611405336e-05,0.015473048880447036
NDSN,-1,Industrial Machinery & Supplies & Components,0.0005894209117342898,0.01562835741546192
NEE,-1,Multi-Utilities,-0.0010204674872745362,0.017858875233295136
NEM,-1,Gold,-0.0003580976315831966,0.020435770609359902
NFLX,-1,Movies & Entertainment,0.002287506375483668,0.02367695001485527
NI,-1,Multi-Utilities,0.00010299079326518584,0.013178297961045046
NKE,-1,"Apparel, Accessories & Luxury Goods",-0.00016155403265758118,0.017055991276249634
NOC,-1,Aerospace & Defense,-0.000409366780259958,0.014331480897790875
NOW,-1,Systems Software,0.002633238154879819,0.01986841567632261
NRG,-1,Independent Power Producers & Energy Traders,0.002252043104813667,0.01721667578231471
NSC,-1,Rail Transportation,1.3922115216262449e-05,0.014206733693300728
NTAP,-1,"Technology Hardware, Storage & Peripherals",0.0017509164892973662,0.01697347348523455
NTRS,-1,Asset Management & Custody Banks,0.00011617175060839675,0.02079789045939905
NUE,-1,Steel,0.0013998108687375147,0.020460711212354057
NVDA,-1,Semiconductors,0.005441799035322676,0.030524805091183774
NVR,-1,Homebuilding,0.0018023211987826914,0.014526866526966024
NWS,-1,Publishing,0.0015222470169264544,0.017440593725061675
NWSA,-1,Publishing,0.0013767468869093703,0.017415760904674737
NXPI,-1,Semiconductors,0.0018630293933350776,0.02006689290588008
O,-1,Retail REITs,-0.0001337575848495912,0.012382513337877503
ODFL,-1,Cargo Ground Transportation,0.0016799688854312396,0.020665011961910937
OKE,-1,Oil & Gas Storage & Transportation,0.0007228850121015794,0.015130693694556743
OMC,-1,Advertising,0.0004336149223736135,0.014998319499236974
ON,-1,Semiconductors,0.0016646905697503323,0.02929043943557216
ORCL,-1,Application Software,0.001173077459699318,0.0190059775497979
ORLY,-1,Automotive Retail,0.0005714892946065078,0.012686207352813542
OTIS,-1,Industrial Machinery & Supplies & Components,0.0006260335654417328,0.01183781285897611
OXY,-1,Oil & Gas Exploration & Production,0.0001087201547121999,0.017381720153964057
PANW,-1,Systems Software,0.003326178547620955,0.024137742124217224
PARA,-1,Movies & Entertainment,0.0002381810068419355,0.037378944237799396
PAYC,-1,Human Resource & Employment Services,-0.0008531368155674208,0.03369685178112837
PAYX,-1,Human Resource & Employment Services,0.0003311219201722013,0.013990827890196147
PCAR,-1,Construction Machinery & Heavy Transportation Equipment,0.001891084970213556,0.014727156011197541
PCG,-1,Multi-Utilities,0.000645702196991362,0.012866497930907874
PEG,-1,Electric Utilities,0.00016769094260408058,0.01230287861487207
PEP,-1,Soft Drinks & Non-alcoholic Beverages,-6.162208635143082e-05,0.009468867283453425
PFE,-1,Pharmaceuticals,-0.0020310915938562867,0.014498279590619282
PFG,-1,Life & Health Insurance,3.365591802200081e-05,0.016835992291723723
PG,-1,Personal Care Products,9.194782223146996e-06,0.009403864747272334
PGR,-1,Property & Casualty Insurance,0.0010024957549138044,0.01884031443989281
PH,-1,Industrial Machinery & Supplies & Components,0.002046755011564322,0.017226330520374738
PHM,-1,Homebuilding,0.0034465892756112134,0.018905910486324458
PKG,-1,Paper & Plastic Packaging Products & Materials,0.0011962681982332461,0.015577581716546296
PLD,-1,Industrial REITs,0.0009244473804785715,0.01667180320365981
PLTR,-1,Application Software,0.004891639497923942,0.04371088664608761
PM,-1,Tobacco,-2.4890756047194364e-05,0.010386111913813431
PNC,-1,Diversified Banks,0.00026248812259684973,0.019784434757195015
PNR,-1,Industrial Machinery & Supplies & Components,0.0021293971961397,0.017839837612916028
PNW,-1,Multi-Utilities,0.00011377415853074876,0.01316859876645865
PODD,-1,Health Care Equipment,-0.0008044830136541516,0.025046656957464795
POOL,-1,Distributors,0.0013829273321125063,0.020169018343479204
PPG,-1,Specialty Chemicals,0.0008552772431933299,0.0154015222865346
PPL,-1,Electric Utilities,-7.91379570027595e-05,0.012055635587897264
PRU,-1,Life & Health Insurance,0.0005052943118189832,0.015466337227368314
PSA,-1,Self-Storage REITs,0.0007040860253462668,0.014498170709526585
PSX,-1,Oil & Gas Refining & Marketing,0.001427385435789265,0.017906016093582607
PTC,-1,Application Software,0.0016119739516567077,0.01305874544302586
PWR,-1,Construction & Engineering,0.0018788891415738049,0.01742905876685476
PYPL,-1,Transaction & Payment Processing Services,-0.000512660713245049,0.022929065510428608
QCOM,-1,Semiconductors,0.001504634346132974,0.019779676568079593
RCL,-1,"Hotels, Resorts & Cruise Lines",0.004194595524752167,0.022982692401378072
REG,-1,Retail REITs,0.000534976816403389,0.014625293773844302
REGN,-1,Biotechnology,0.0009117826010067203,0.015187429622995031
RF,-1,Regional Banks,4.289601762317689e-05,0.022801198166077754
RJF,-1,Investment Banking & Brokerage,0.00042283134037884125,0.017666724326318963
RL,-1,"Apparel, Accessories & Luxury Goods",0.001366233918712032,0.017283005366288934
RMD,-1,Health Care Equipment,-0.0005279475805362613,0.020393553020667192
ROK,-1,Electrical Components & Equipment,0.0009061629673134181,0.017085721960952212
ROL,-1,Environmental & Facilities Services,0.0008755107652430772,0.01435347487484288
ROP,-1,Electronic Equipment & Instruments,0.0009837100593020514,0.009808226715283344
ROST,-1,Apparel Retail,0.0008483556699117379,0.013206565057657806
RSG,-1,Environmental & Facilities Services,0.001101418836378472,0.009914972606708438
RTX,-1,Aerospace & Defense,-0.0005075740222744009,0.015031029557799915
RVTY,-1,Health Care Equipment,-0.0008028754744729739,0.020463958069400313
SBAC,-1,Telecom Tower REITs,-0.00018114315944775696,0.019023012110065386
SBUX,-1,Restaurants,-1.1913054185206687e-05,0.01426380527532706
SCHW,-1,Investment Banking & Brokerage,-0.0002794485091981177,0.02655394730131603
SHW,-1,Specialty Chemicals,0.0012293661060481865,0.015844023067972085
SJM,-1,Packaged Foods & Meats,-0.000724700034009628,0.01226059119783911
SLB,-1,Oil & Gas Equipment & Services,0.00034106416656828464,0.021123571167755147
SMCI,-1,"Technology Hardware, Storage & Peripherals",0.006010531717763299,0.04732954058012808
SNA,-1,Industrial Machinery & Supplies & Components,0.001121702561890862,0.013608407245404248
SNPS,-1,Application Software,0.0020636163397514482,0.017303895061636185
SO,-1,Electric Utilities,0.0001308081491869525,0.011884994785825357
SPG,-1,Retail REITs,0.001154744316874865,0.015916913185302556
SPGI,-1,Financial Exchanges & Data,0.0012330989535159034,0.013871541045238096
SRE,-1,Multi-Utilities,9.467462459099257e-05,0.012289929031562142
STE,-1,Health Care Equipment,0.000861101200885378,0.016804947677880103
STLD,-1,Steel,0.0012043897570860739,0.023422926618488327
STT,-1,Asset Management & Custody Banks,0.00028680381050230934,0.01930546377381282
STX,-1,"Technology Hardware, Storage & Peripherals",0.002416765809211989,0.022334308524676643
STZ,-1,Distillers & Vintners,0.00038584812778076085,0.013009668147692482
SWK,-1,Industrial Machinery & Supplies & Components,0.001397263014920436,0.021664929786659657
SWKS,-1,Semiconductors,0.001166682150001463,0.01979321849833093
SYF,-1,Consumer Finance,0.0009982647750425898,0.020836891577223078
SYK,-1,Health Care Equipment,0.000940213794906703,0.014768158213078534
SYY,-1,Food Distributors,1.9248682773526962e-05,0.011325166491466462
T,-1,Integrated Telecommunication Services,-3.74121040009225e-05,0.017027032510397184
TAP,-1,Brewers,0.0010703117721401665,0.014228573062020036
TDG,-1,Aerospace & Defense,0.0021760007407700473,0.01421985009465266
TDY,-1,Electronic Equipment & Instruments,0.0005137065978515314,0.01277173728958474
TECH,-1,Life Sciences Tools & Services,-5.325965178996944e-05,0.02004588910893944
TEL,-1,Electronic Manufacturing Services,0.0009783036833688442,0.01338001102450347
TER,-1,Semiconductor Materials & Equipment,0.0011598988452970972,0.0203416558398117
TFC,-1,Diversified Banks,-4.738557686685077e-05,0.02694708541589488
TGT,-1,Consumer Staples Merchandise Retail,5.822796596732615e-05,0.019578218278200887
TJX,-1,Apparel Retail,0.0008026401756334569,0.010090291782338617
TKO,-1,Movies & Entertainment,0.0011594953009745378,0.02452274030427924
TMO,-1,Life Sciences Tools & Services,-5.290936602023122e-05,0.014321133862559126
TMUS,-1,Wireless Telecommunication Services,0.000660312941662195,0.01187132268429168
TPL,-1,Oil & Gas Exploration & Production,-0.0008910734104592715,0.022106504371815102
TPR,-1,"Apparel, Accessories & Luxury Goods",0.0001575919348932868,0.021251408233803507
TRGP,-1,Oil & Gas Storage & Transportation,0.0010490461726198766,0.015791265376402908
TRMB,-1,Electronic Equipment & Instruments,0.0003942559368118309,0.01952521468205364
TROW,-1,Asset Management & Custody Banks,0.0002943174994596528,0.018258949139057772
TRV,-1,Property & Casualty Insurance,0.0002486040416100564,0.013141991008037134
TSCO,-1,Other Specialty Retail,-3.395231904987863e-05,0.01523760303885938
TSLA,-1,Automobile Manufacturers,0.0038927225862472998,0.033165610345569016
TSN,-1,Packaged Foods & Meats,-0.00036940608274332095,0.017527669088055704
TT,-1,Building Products,0.0016194238637074144,0.016948711799747787
TTWO,-1,Interactive Home Entertainment,0.0019497646249294882,0.018064454156628253
TXN,-1,Semiconductors,0.0004124149076753859,0.01512242215084485
TXT,-1,Aerospace & Defense,0.0006551564693116764,0.014883077853773265
TYL,-1,Application Software,0.0012258343427845079,0.01697095524859568
UAL,-1,Passenger Airlines,0.0006770539839819708,0.02291838451339952
UBER,-1,Passenger Ground Transportation,0.003825135458696404,0.022795460429632094
UDR,-1,Multi-Family Residential REITs,0.0002556237961821102,0.015381714138544765
UHS,-1,Health Care Facilities,0.0004222865426348384,0.016143096369170842
ULTA,-1,Other Specialty Retail,0.00030996263790960876,0.017614457656799882
UNH,-1,Managed Health Care,0.00020821108990401582,0.013296041864825702
UNP,-1,Rail Transportation,0.0008879295887697417,0.015154796946614462
UPS,-1,Air Freight & Logistics,-0.00017095187713953743,0.01468864630971071
URI,-1,Trading Companies & Distributors,0.002252129870824432,0.024053656598866345
USB,-1,Diversified Banks,0.0004155977762692272,0.025367302638307596
V,-1,Transaction & Payment Processing Services,0.0009934861378960785,0.009816403523281248
VICI,-1,Hotel & Resort REITs,0.00029663335902287765,0.012184786669574791
VLO,-1,Oil & Gas Refining & Marketing,0.0006585920042050854,0.020424991858950386
VLTO,-1,Environmental & Facilities Services,0.00028167374106087746,0.01035522014425301
VMC,-1,Construction Materials,0.0011621140505858898,0.01467290956927405
VRSK,-1,Research & Consulting Services,0.001299717794965486,0.01256305205558965
VRSN,-1,Internet Services & Infrastructure,0.00015134607733203746,0.011964880892036284
VRTX,-1,Biotechnology,0.001538403405026158,0.01579966770208823
VST,-1,Electric Utilities,0.002481700910626826,0.0185139356288238
VTR,-1,Health Care REITs,0.0006725602259871564,0.016582701673387202
VTRS,-1,Pharmaceuticals,0.00011746504926154642,0.015839702895989526
VZ,-1,Integrated Telecommunication Services,0.00013844636287536208,0.014467719842750804
WAB,-1,Construction Machinery & Heavy Transportation Equipment,0.0010814436902801111,0.013344363854514863
WAT,-1,Life Sciences Tools & Services,-1.6336614338223414e-05,0.01890295760344355
WBA,-1,Drug Retail,-0.0009172231219976494,0.02115868739311897
WBD,-1,Broadcasting,0.0012996038356342216,0.034243707159036525
WDAY,-1,Application Software,0.0021620384940400344,0.020003709462040952
WDC,-1,"Technology Hardware, Storage & Peripherals",0.0023395374901175386,0.024072084827665097
WEC,-1,Electric Utilities,-0.0002290628568585882,0.012626138480621326
WELL,-1,Health Care REITs,0.001434368299773137,0.01525349500774802
WFC,-1,Diversified Banks,0.000933450725777416,0.01746262256044715
WM,-1,Environmental & Facilities Services,0.0006526783687121258,0.010396317930436312
WMB,-1,Oil & Gas Storage & Transportation,0.0006139624491066621,0.011942141962483952
WMT,-1,Consumer Staples Merchandise Retail,0.0004847930551383518,0.009843564487011004
WRB,-1,Property & Casualty Insurance,0.00010577251601317124,0.013854325881991592
WSM,-1,Homefurnishing Retail,0.0026672084169121774,0.02349226494463546
WST,-1,Health Care Supplies,0.0018104404022943133,0.018379684331416853
WTW,-1,Insurance Brokers,0.00010433234954081412,0.014884063320561223
WY,-1,Timber REITs,0.0007966006981032219,0.015056294875695628
WYNN,-1,Casinos & Gaming,0.00046540107092143767,0.01921415497087231
XEL,-1,Multi-Utilities,-0.0002852215873567859,0.012427758496947192
XOM,-1,Integrated Oil & Gas,2.946380909950046e-06,0.015676941869252274
XYL,-1,Industrial Machinery & Supplies & Components,0.00028872342944076843,0.01469204228553301
YUM,-1,Restaurants,0.00024186446048182886,0.010173382267835707
ZBH,-1,Health Care Equipment,-6.51781264353189e-05,0.012949014703668861
ZBRA,-1,Electronic Equipment & Instruments,0.000540804694086027,0.025948165198425806
ZTS,-1,Pharmaceuticals,0.001347418163090975,0.015765913244381254
